商品,日期,今值,预测值,前值
美国谘商会消费者信心指数,1972-10-01,104.1,,104.1
美国谘商会消费者信心指数,1972-11-01,112.0,,104.1
美国谘商会消费者信心指数,1972-12-01,112.0,,112.0
美国谘商会消费者信心指数,1973-01-01,116.1,,112.0
美国谘商会消费者信心指数,1973-02-01,116.1,,116.1
美国谘商会消费者信心指数,1973-03-01,110.8,,116.1
美国谘商会消费者信心指数,1973-04-01,110.8,,110.8
美国谘商会消费者信心指数,1973-05-01,102.8,,110.8
美国谘商会消费者信心指数,1973-06-01,102.8,,102.8
美国谘商会消费者信心指数,1973-07-01,104.4,,102.8
美国谘商会消费者信心指数,1973-08-01,104.4,,104.4
美国谘商会消费者信心指数,1973-09-01,93.8,,104.4
美国谘商会消费者信心指数,1973-10-01,93.8,,93.8
美国谘商会消费者信心指数,1973-11-01,107.5,,93.8
美国谘商会消费者信心指数,1973-12-01,107.5,,107.5
美国谘商会消费者信心指数,1974-01-01,70.6,,107.5
美国谘商会消费者信心指数,1974-02-01,70.6,,70.6
美国谘商会消费者信心指数,1974-03-01,62.7,,70.6
美国谘商会消费者信心指数,1974-04-01,62.7,,62.7
美国谘商会消费者信心指数,1974-05-01,95.1,,62.7
美国谘商会消费者信心指数,1974-06-01,95.1,,95.1
美国谘商会消费者信心指数,1974-07-01,92.5,,95.1
美国谘商会消费者信心指数,1974-08-01,92.5,,92.5
美国谘商会消费者信心指数,1974-09-01,77.3,,92.5
美国谘商会消费者信心指数,1974-10-01,77.3,,77.3
美国谘商会消费者信心指数,1974-11-01,54.5,,77.3
美国谘商会消费者信心指数,1974-12-01,54.5,,54.5
美国谘商会消费者信心指数,1975-01-01,43.2,,54.5
美国谘商会消费者信心指数,1975-02-01,43.2,,43.2
美国谘商会消费者信心指数,1975-03-01,54.5,,43.2
美国谘商会消费者信心指数,1975-04-01,54.5,,54.5
美国谘商会消费者信心指数,1975-05-01,66.4,,54.5
美国谘商会消费者信心指数,1975-06-01,66.4,,66.4
美国谘商会消费者信心指数,1975-07-01,72.2,,66.4
美国谘商会消费者信心指数,1975-08-01,72.2,,72.2
美国谘商会消费者信心指数,1975-09-01,82.4,,72.2
美国谘商会消费者信心指数,1975-10-01,82.4,,82.4
美国谘商会消费者信心指数,1975-11-01,77.6,,82.4
美国谘商会消费者信心指数,1975-12-01,77.6,,77.6
美国谘商会消费者信心指数,1976-01-01,93.7,,77.6
美国谘商会消费者信心指数,1976-02-01,93.7,,93.7
美国谘商会消费者信心指数,1976-03-01,101.0,,93.7
美国谘商会消费者信心指数,1976-04-01,101.0,,101.0
美国谘商会消费者信心指数,1976-05-01,89.5,,101.0
美国谘商会消费者信心指数,1976-06-01,89.5,,89.5
美国谘商会消费者信心指数,1976-07-01,94.5,,89.5
美国谘商会消费者信心指数,1976-08-01,94.5,,94.5
美国谘商会消费者信心指数,1976-09-01,94.6,,94.5
美国谘商会消费者信心指数,1976-10-01,94.6,,94.6
美国谘商会消费者信心指数,1976-11-01,87.1,,94.6
美国谘商会消费者信心指数,1976-12-01,87.1,,87.1
美国谘商会消费者信心指数,1977-01-01,98.9,,87.1
美国谘商会消费者信心指数,1977-02-01,98.9,,98.9
美国谘商会消费者信心指数,1977-03-01,97.6,,98.9
美国谘商会消费者信心指数,1977-04-01,97.6,,97.6
美国谘商会消费者信心指数,1977-05-01,93.1,,97.6
美国谘商会消费者信心指数,1977-06-01,93.1,,93.1
美国谘商会消费者信心指数,1977-07-01,98.2,,93.1
美国谘商会消费者信心指数,1977-08-01,97.5,,98.2
美国谘商会消费者信心指数,1977-09-01,98.7,,97.5
美国谘商会消费者信心指数,1977-10-01,96.7,,98.7
美国谘商会消费者信心指数,1977-11-01,95.5,,96.7
美国谘商会消费者信心指数,1977-12-01,98.9,,95.5
美国谘商会消费者信心指数,1978-01-01,109.7,,98.9
美国谘商会消费者信心指数,1978-02-01,107.8,,109.7
美国谘商会消费者信心指数,1978-03-01,107.0,,107.8
美国谘商会消费者信心指数,1978-04-01,104.7,,107.0
