日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
2015-07-01,4491.5,17.82528856,-0.63272936,-4.5600391,6.10678006,-17.14322609,15.90967742
2015-08-01,4738.4,5.49704998,6.89888553,93.19905407,56.51197358,-6.69134733,15.80799687
2015-09-01,4220.3,-10.93407057,10.71091291,12.65849817,17.47202583,-3.4675999,-18.87938491
2015-10-01,3720.6,-11.84039049,-17.16353111,-17.68766178,10.74203054,-6.92217247,-5.4701593
2015-11-01,5322.2,43.04682041,12.32061455,20.06948518,19.48454303,16.53346763,26.23215217
2015-12-01,5647.5,6.11213408,33.81750113,48.15057712,25.19397029,5.77031127,13.70271195
2016-01-01,4940.0,-12.52766711,32.77428372,9.98552822,4.97014513,23.97420132,3.68131637
2016-02-01,2222.3,-55.01417004,-58.24471083,-53.1002026,-9.39003506,3.68106746,6.88245479
2016-03-01,4468.4,101.07096252,-20.87826472,5.878729,19.28138597,13.02962082,-30.11791936
2016-04-01,4254.9,-4.7779966,-13.86842105,14.360587,-5.86712683,4.51218314,-23.27845796
2016-05-01,5017.0,17.91111424,125.7570985,-5.73447071,13.18413572,37.56889413,-15.0826831
2016-06-01,4455.7,-11.18796093,-0.28421806,-21.10314298,16.886149,4.96101387,4.86961024
2016-07-01,5086.5,14.15714703,19.54452514,2.96558704,13.2472448,20.16300496,-6.16698642
2016-08-01,4756.6,-6.48579573,-5.1903528,114.03950862,0.3840959,57.11312964,-6.33295262
2016-09-01,4773.2,0.34898877,7.12570415,6.82123355,13.10096439,32.8619941,9.17907546
2016-10-01,4231.8,-11.3424956,-16.80330286,-0.54290348,13.7397194,25.95767479,5.86645986
2016-11-01,5452.1,28.83642894,14.62178867,8.67251345,2.44072,22.40082617,19.37772328
2016-12-01,6316.4,15.85260725,32.33051203,41.75999282,11.84417884,40.02216803,18.2979361
2017-01-01,4686.4,-25.80583877,10.74247365,-7.86591959,-5.13360324,-0.41860564,17.60985771
2017-02-01,2955.9,-36.92599863,-45.78419325,-37.85687256,33.01084462,20.52107967,37.90706354
2017-03-01,4187.1,41.65228864,-33.71065797,-12.27897427,-6.29531823,11.77224313,5.91404649
2017-04-01,4112.8,-1.77449786,-12.23967224,-2.81204216,-3.33967896,-9.01086259,1.02181175
2017-05-01,3737.0,-9.13732737,26.42511587,-31.45760349,-25.51325493,-15.69282137,2.47059146
2017-06-01,4178.6,11.81696548,-0.20300447,-33.84522829,-6.21900038,9.61699895,-1.56651198
2017-07-01,4304.9,3.02254344,4.67078389,-8.14057699,-15.36616534,-4.15451408,1.69855894
2017-08-01,4122.6,-4.23470928,10.31843725,39.47021212,-13.32884834,-12.995948,36.17175888
2017-09-01,4418.6,7.17993499,5.74355047,5.52888634,-7.42897846,4.6987181,22.99170517
2017-10-01,3818.1,-13.59027746,-11.30804432,-7.16543474,-9.77598185,2.62054507,13.64407536
2017-11-01,4325.1,13.27885598,4.91194877,15.73722237,-20.67093414,-18.73473376,-2.90056799
2017-12-01,4261.2,-1.47742249,-3.56221428,1.97673862,-32.53752137,-24.54714475,-5.53757482
2018-01-01,3906.4,-8.32629306,2.3126686,-9.25689331,-16.64390577,-20.92307692,-16.99283908
2018-02-01,1812.2,-53.6094614,-58.10039074,-56.0423034,-38.69210731,-18.45385412,-26.11106581
2018-03-01,3018.5,66.5655005,-29.16314653,-31.68650704,-27.90953166,-32.44785606,-19.42286645
2018-04-01,3425.1,13.47026669,-12.32080688,-10.29307771,-16.72096868,-19.50222097,-24.22512776
2018-05-01,3783.6,10.46684768,108.78490233,-12.51994174,1.24698956,-24.584413,-14.64151965
2018-06-01,3661.0,-3.24030024,21.28540666,-14.08523421,-12.38692385,-17.83558139,-3.96117524
2018-07-01,3697.5,0.99699536,7.95305247,-5.34763465,-14.10950312,-27.30757889,-17.67783591
2018-08-01,3259.5,-11.84584178,-13.85188709,79.86425339,-20.9358172,-31.47416222,-31.21095729
2018-09-01,3902.2,19.71774812,6.58836384,29.27613053,-11.68695967,-18.24771642,-7.53737886
2018-10-01,3853.3,-1.25313925,4.21365788,12.50182476,0.92192452,-8.94418451,3.56662904
2018-11-01,3537.0,-8.20854852,8.5135757,-6.51760228,-18.22154401,-35.12591479,-33.54252001
2018-12-01,3567.4,0.85948544,-8.57977551,-2.5566785,-16.28179855,-43.52162624,-36.83222665
2019-01-01,3404.8,-4.55794136,-11.63937404,-7.91615957,-12.84046693,-27.34721748,-31.07692308
2019-02-01,1451.1,-57.38075658,-58.97370653,-55.48090198,-19.92605673,-50.90835279,-34.7027854
2019-03-01,2837.3,95.52753084,-20.46588552,-27.289734,-6.00298161,-32.23710922,-36.50299884
2019-04-01,3653.0,28.74916294,7.28970865,-5.19814185,6.65382033,-11.17973157,-14.14604339
2019-05-01,3829.4,4.82890775,163.89635449,8.26689285,1.21048737,2.47257158,-23.67151684
2019-06-01,3431.0,-10.4037186,20.9248229,-3.82351292,-6.28243649,-17.89115972,-22.99750881
2019-07-01,3419.9,-0.32352084,-6.38105667,0.44349154,-7.50777552,-20.55796883,-32.76516269
2019-08-01,3087.5,-9.71958244,-19.37379224,112.76962304,-5.27688296,-25.10794159,-35.09019047
2019-09-01,3623.6,17.36356275,5.61352375,27.71296655,-7.1395623,-17.9921242,-24.08447163
2019-10-01,3596.9,-0.7368363,5.17558993,-1.53572406,-6.6540368,-5.79345748,-15.00307198
2019-11-01,3484.2,-3.13325364,12.848583,-9.01446702,-1.4927905,-19.44232503,-36.09434897
2019-12-01,3044.4,-12.62269675,-15.98410421,-11.26785194,-14.66053709,-28.55533652,-51.80165917
2020-01-01,2081.3,-31.63513336,-42.13628402,-39.14149537,-38.87159305,-46.72076592,-55.58851144
2020-02-01,638.4,-69.32686302,-81.67728603,-79.32307692,-56.00578871,-64.77210021,-78.402517
2020-03-01,2175.6,240.78947368,-28.53764289,-39.96026051,-23.32146759,-27.92446579,-48.04040983
2020-04-01,4172.8,91.79996323,100.49007832,16.01100948,14.22940049,21.83001956,1.45886014
