日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
2004-08-01,105.159,-0.08266347,-0.71659208,-2.32396132,-1.61481967,0.66915566,-1.1291839
2004-09-01,104.827,-0.3157124,-0.33845774,-1.29656133,-1.70840796,-0.1362294,-0.96646197
2004-10-01,104.872,0.04292787,-0.35535792,-0.85088681,-1.68557233,-0.26438421,-0.71759917
2004-11-01,105.085,0.20310474,-0.07036963,-0.78645745,-1.25353555,0.17635844,-0.01427212
2004-12-01,105.321,0.2245801,0.47125264,0.13119991,-0.85942354,1.09521981,0.04844685
2005-01-01,103.12,-2.08980165,-1.67060798,-2.02002926,-3.25546487,-5.29892552,-0.76027331
2005-02-01,102.711,-0.39662529,-2.25912357,-2.32790346,-4.59776521,-5.8914615,-0.79107505
2005-03-01,102.432,-0.27163595,-2.7430427,-2.28471672,-3.5516553,-4.56971967,-1.38442284
2005-04-01,102.264,-0.16401125,-0.83010085,-2.4868411,-3.31656771,-4.32691858,-2.2332696
2005-05-01,102.171,-0.09094109,-0.525747,-2.77299329,-3.53764233,-3.86891601,-2.10692728
2005-06-01,102.084,-0.08515136,-0.33973758,-3.07346113,-2.9462936,-4.63004484,-2.4519828
2005-07-01,101.973,-0.10873398,-0.28455762,-1.11229635,-3.10985691,-4.9371207,-2.22168952
2005-08-01,101.762,-0.20691752,-0.40030929,-0.92395167,-3.23034643,-4.79300182,-2.58280682
2005-09-01,101.423,-0.33313025,-0.64750598,-0.98504374,-3.247255,-4.90018659,-3.37906068
2005-10-01,101.017,-0.40030368,-0.93750306,-1.21939294,-3.67590968,-5.29952189,-3.93057537
2005-11-01,100.686,-0.32766762,-1.05736916,-1.45344569,-4.18613503,-5.3871959,-4.0171592
2005-12-01,100.608,-0.07746857,-0.80356527,-1.44586811,-4.47489105,-5.29585632,-3.42868113
2006-01-01,100.76,0.15108142,-0.25441262,-1.18953056,-2.28859581,-5.46955624,-7.46625034
2006-02-01,101.049,0.28682017,0.36052679,-0.70065447,-1.61813243,-6.14149971,-7.41426228
2006-03-01,101.457,0.40376451,0.84386927,0.03352297,-0.95185098,-4.46969982,-5.47807373
2006-04-01,101.61,0.1508028,0.84358873,0.58702991,-0.63952124,-3.9348788,-4.93876825
