常用指标,每股净资产,23.252138,23.084458,22.679016,22.475471,21.89498,21.669844,21.226682,21.417705,20.73503,20.401731,19.691281,19.416726,18.795011,18.315984,17.631351,17.326136,16.773369,16.433783,15.83268,15.596877,15.159589,14.883386,14.503401,14.552767,14.069617,13.816345,13.565812,13.235876,12.818229,12.538031,12.125101,11.848456,11.770588,11.540943,11.153232,10.936866,10.61258,10.382935,10.002737,11.714026,11.286602,10.981619,10.544412,11.965339,11.461619,11.092866,10.585557,12.320134,11.771977,11.578992,11.167744,17.32559,16.551431,15.951649,15.580159,14.993176,14.30916,13.60593,10.947558,10.315617,9.616281,9.223531,8.72912,7.119721,6.591545,6.146784,5.792231,5.497501,5.281319,7.692021,7.092822,6.122499,5.671066,4.007917,3.689204,3.651975,3.390361,3.111257,2.87387,2.705351,2.591728,2.577299,2.514181,2.486757,2.208201,2.246927,2.18458,2.147528,2.037742,2.046378,2.225401,2.015205,1.936467,2.085593,2.025804,1.959025,1.864337,,2.549988,1.864337,2.435414,1.983773,1.869276,2.524442,2.369207,2.430826,2.188276,2.878176,2.4501,2.242411,2.520172,4.324373,2.950588,5.615121,4.470849,,4.047432,,6.406118,2.626721,3.27186
常用指标,每股现金流,16.276306,3.69901,9.001442,8.396681,3.263732,7.067814,5.860146,-1.101824,4.764557,5.973925,2.279758,5.624858,6.934556,4.767494,7.754457,7.581521,-9.931619,-6.482943,-5.976089,-0.595331,-0.832783,1.581881,-1.32258,0.926981,-2.062506,4.353292,1.539429,3.097495,-3.338555,-0.658707,0.434187,2.413628,-6.91788,-9.201339,-7.465346,-6.698194,0.640011,-8.907513,-1.933488,4.142008,-0.127611,6.428471,12.755748,1.006126,2.21628,-0.447177,4.676061,6.312047,9.62861,12.299987,3.51348,2.756002,36.272841,16.157809,28.112422,14.995621,-2.818346,3.486319,9.059905,6.12524,6.239944,3.035796,-0.870423,2.772442,10.366863,-0.083026,1.238109,0.871501,7.838714,16.554651,3.887722,1.6683,7.435041,9.864218,6.311565,1.911461,5.912946,3.213821,1.403599,7.02188,-2.202454,-2.036792,-0.699458,-0.982136,3.622896,-2.123299,-1.484881,1.594633,-0.857638,-3.778375,-1.993163,-4.581768,4.390964,,-5.331683,,7.52491,,0.632216,,0.817682,0.111055,3.010344,0.271797,1.476368,1.019144,,,,,,,,,,,,,,,
常用指标,净资产收益率(ROE),9.15,8.28,5.25,2.8,10.08,9.1,5.79,3.15,11.38,9.88,6.22,3.39,12.36,10.15,5.97,3.27,10.85,8.86,5.17,2.72,9.58,7.63,4.59,2.77,11.3,9.71,6.32,2.91,11.49,9.48,6.13,2.79,11.62,9.6,6.21,2.89,13.18,11.02,7.35,3.7,14.94,12.39,8.41,4.21,16.35,13.16,8.62,4.41,16.57,12.96,8.52,4.14,16.78,13.05,8.82,4.57,20.32,17.64,13.3,6.98,23.32,,13.8,,26.59,,13.17,6.0175,4.32,22.61,15.23,26.75,33.41,16.58,16.0,,22.83,13.58,8.77,,7.16,,3.28,,,,6.96,,7.86,7.91,6.44,,11.24,,7.71,,10.82,,4.6,,30.65,,,,,,,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,69.973828,71.60766,71.416012,72.206235,71.327584,71.591296,71.617486,72.091823,71.05204,72.442295,72.562916,72.803672,71.586758,72.653961,72.597857,72.852598,70.728467,71.224939,71.681624,70.89595,69.900743,71.47404,71.685731,70.99615,69.453021,69.648788,69.647201,69.442049,68.693238,69.505215,69.355881,68.70406,69.147146,72.426189,74.314352,74.559757,27.646103,29.944612,29.498438,29.107947,30.047939,32.753822,32.779388,36.026317,35.754083,38.006623,38.421673,41.68944,38.236026,40.988084,42.235123,43.667839,44.131465,45.239834,45.027564,45.918028,44.302783,47.4309,49.83196,52.621444,43.554732,44.982236,44.783171,48.84985,40.749951,40.727624,39.001301,40.249784,5.53586,40.629727,39.928249,38.734771,53.44159,54.744377,54.782603,55.143893,51.513448,46.746105,44.489331,42.74107,33.68918,33.636472,32.550232,35.107691,45.954734,35.413557,34.420867,36.217363,-8.701861,37.723018,38.711889,40.289341,37.518103,42.093403,39.557727,46.445782,21.626802,46.665825,27.941093,56.505658,30.538553,9.215403,28.645115,30.300936,,47.096617,43.314086,51.308063,83.679687,59.702681,52.508575,79.987235,52.739007,82.35722,,,,,,,
常用指标,销售净利率,32.434838,38.084594,35.843482,41.816725,30.340502,35.605205,33.551573,38.514315,28.206,31.053637,28.650265,32.378375,25.301425,26.513578,24.002955,27.809639,21.451975,22.906675,20.764052,24.246195,18.840447,19.215195,17.462465,22.538627,20.437379,22.942364,22.708575,22.9277,21.263579,23.603803,23.360877,23.53172,21.92067,23.991331,23.216762,22.423498,20.980364,22.83696,22.443352,22.105186,22.737435,24.932538,24.873859,27.231386,26.975629,28.716766,28.998358,31.391304,29.18431,31.318784,32.14804,33.225328,33.990539,35.03348,35.003195,35.94744,35.052017,37.413298,38.974596,41.310116,34.866935,35.973175,35.700086,38.639094,33.284256,32.7284,30.856151,29.83768,4.230896,30.880445,30.130116,28.260785,24.519107,24.122186,22.981977,22.748908,18.0605,17.535866,14.868244,11.124648,4.842366,6.921713,6.03358,9.705869,6.390008,7.921263,8.466086,13.767001,13.663128,9.282483,11.92341,14.083126,8.718623,11.940542,14.834993,20.120787,15.490507,16.581422,20.942559,21.287666,27.941618,32.786319,40.606273,39.942407,,48.014352,55.062339,61.604718,26.33754,55.282164,55.355768,25.793012,53.231458,36.99319,44.164274,51.582967,77.913783,40.958196,76.915198,,
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,90.698536,91.018706,91.318035,91.24049,91.422796,91.464148,91.625543,91.524833,91.546121,91.554981,91.781273,91.811703,91.831647,91.811874,91.933527,92.063715,91.964692,91.987387,92.014578,91.851757,91.851183,91.746548,91.5906,91.473146,92.054393,92.230376,92.853808,92.891637,92.978337,92.982485,93.225008,93.308785,93.164359,93.048212,93.161568,93.089636,93.154714,92.898205,93.155974,93.004171,93.55842,93.954121,94.130343,94.068661,94.010909,94.089792,94.339273,94.406566,94.075246,94.885103,94.989485,95.099569,94.721641,94.468752,94.645016,94.228279,94.008745,94.061835,95.522319,95.548328,95.394115,95.238356,95.127931,96.433482,96.517654,96.556079,96.676545,96.728721,96.543127,95.837698,96.165142,96.570872,96.310748,97.543937,97.548692,97.529677,97.470078,97.541344,97.697079,97.912597,97.902421,97.81922,97.757362,97.680534,97.828331,97.801276,97.908011,98.033524,97.943965,97.941072,97.531993,97.58645,97.73238,97.463977,97.073365,96.556178,96.980138,,94.174992,96.980138,92.950974,93.809837,93.675832,89.880301,90.669095,89.169461,89.305571,90.231645,91.540588,90.431259,90.348104,89.287076,90.118339,87.863636,87.034342,,2.603976,,1.773583,1.927932,2.368493
每股指标,基本每股收益,2.07,1.87,1.18,0.62,2.15,1.94,1.23,0.66,2.25,1.94,1.2,0.65,2.2,1.78,1.03,0.56,1.73,1.4,0.8,0.42,1.4,1.11,0.66,0.4,1.54,1.32,0.85,0.38,1.39,1.14,0.73,0.33,1.3,1.06,0.68,0.31,1.32,1.09,0.72,0.35,1.3,1.06,0.7,0.41,1.44,1.14,0.73,0.37,1.55,1.19,0.77,0.44,1.64,1.25,0.82,0.67,2.47,2.01,1.36,0.69,1.9,,0.98,,1.62,1.17,0.74,0.36,0.2,1.42,0.93,0.44,1.27,0.9,0.54,0.27,0.68,,0.25,,0.18,,0.08,0.08,0.17,,0.15,,0.16,,0.14,,0.22,,0.16,,0.21,,0.115,,0.32,,,,,0.243,,0.43,0.76,0.35,,0.5,0.86,,1.06,,,,,,
每股指标,稀释每股收益,2.07,1.87,1.18,0.62,2.15,1.94,1.23,0.66,2.25,1.94,1.2,0.65,2.2,1.78,1.03,0.56,1.73,1.4,0.8,0.42,1.4,1.11,0.66,0.4,1.45,1.32,0.78,0.36,1.39,1.14,0.73,0.33,1.3,1.06,0.68,0.31,1.32,1.09,0.72,0.35,1.3,1.06,0.7,0.41,1.44,1.14,0.73,0.37,1.55,1.19,0.77,0.44,1.64,1.25,0.82,0.67,2.47,2.01,1.36,0.69,1.9,,0.98,,1.62,1.17,0.74,0.36,0.2,1.41,0.92,0.43,1.22,0.88,0.54,0.27,0.68,,0.25,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,2.196907,1.975634,1.281567,0.726376,2.293527,2.047262,1.333562,0.769455,2.393857,2.042418,1.308209,0.75245,2.34547,1.889062,1.138209,0.662169,1.872418,1.501346,0.906063,0.522108,1.490679,1.154183,0.704836,0.440484,1.452907,1.217205,0.793726,0.383697,1.278888,1.054111,0.689068,0.339844,1.194944,0.986966,0.646916,0.320211,1.164541,0.964602,0.633415,0.313615,1.126718,0.914154,0.596982,0.290066,1.02041,0.808722,0.519016,0.260436,0.784863,0.602702,0.388077,0.184943,0.69065,0.527565,0.348423,0.176695,0.529664,0.396125,0.24383,0.123786,0.323809,0.243943,0.156298,0.081321,0.259236,0.187438,0.119107,0.057821,0.031641,0.170926,0.110473,0.051746,0.136551,0.096548,0.057919,0.027573,0.072758,0.045877,0.02389,0.011364,0.018124,0.018882,0.010691,0.007942,0.017485,0.020974,0.014723,0.011046,0.021904,0.016229,0.01393,0.0079,0.022272,0.021624,0.016187,0.009479,0.020733,0.018812,0.011502,0.007153,0.026102,0.00917,0.028609,0.012414,0.039386,0.019479,0.044435,0.022866,0.040579,0.018768,0.022422,0.011156,0.018361,0.010713,0.014083,0.007083,0.008868,0.004331,0.005804,0.003652,0.002216
每股指标,摊薄每股净资产_期末股数,23.252138,23.084458,22.679016,22.475471,21.89498,21.669844,21.226682,21.417705,20.73503,20.401731,19.691281,19.416726,18.795011,18.315984,17.631351,17.326136,16.773369,16.433783,15.83268,15.596877,15.159589,14.883386,14.503401,14.552767,14.069617,13.816345,13.565812,13.235876,12.818229,12.538031,12.125101,11.848456,11.770588,11.540943,11.153232,10.936866,10.61258,10.382935,10.002737,11.714026,11.286602,10.981619,10.544412,11.965339,11.461619,11.092866,10.585557,12.320134,11.771977,11.578992,11.167744,17.32559,16.551431,15.951649,15.580159,14.993176,14.30916,13.60593,10.947558,10.315617,9.616281,9.223531,8.72912,7.119721,6.591545,6.146784,5.792231,5.497501,5.281319,7.692021,7.092822,6.122499,5.671066,4.007917,3.689204,3.651975,3.390361,3.111257,2.87387,2.705351,2.591728,2.577299,2.514181,2.486757,2.208201,2.246927,2.18458,2.147528,2.037742,2.046378,2.225401,2.015205,1.936467,2.085593,2.025804,1.959025,1.864337,,2.549988,1.864337,2.435414,1.983773,1.869276,2.524442,2.369207,2.430826,2.188276,2.878176,2.4501,2.242411,2.520172,4.324373,2.950588,5.615121,4.470849,,4.047432,,6.406118,2.626721,3.27186
每股指标,调整每股净资产_期末股数,19.975471,19.832268,19.385963,19.106358,18.487014,18.846696,18.324229,18.412758,17.645934,17.414768,16.730031,16.481449,15.77914,15.413274,14.871328,14.685045,14.036895,13.701741,13.110842,12.963516,12.559672,12.343656,11.99397,12.15253,11.665515,11.491188,10.999184,10.731333,10.383343,10.140302,9.849563,9.578334,9.60064,9.533488,9.24502,9.117588,8.855445,8.894292,8.602562,10.166887,9.801034,9.450625,9.011111,10.196498,9.737768,9.431159,9.0407,10.554353,9.940552,9.582408,9.252043,14.150888,13.253525,12.714308,12.395192,11.810856,11.0988,10.381976,10.299978,9.735283,9.000459,8.671413,8.175686,6.578836,6.031326,5.559076,5.226161,4.902476,4.661202,7.381885,6.783903,5.798585,5.20795,3.573236,3.248393,3.140093,2.854599,2.549972,2.287382,2.090472,1.993548,1.979433,1.9157,1.967698,1.787734,2.143887,2.078741,2.035997,1.930059,1.932786,2.136964,1.918384,1.842771,1.830711,1.808534,1.760048,1.736012,,2.387815,1.736012,2.329053,1.830427,1.729814,2.397393,2.248763,2.34628,2.083787,2.715072,2.4501,2.143988,2.520172,4.324373,2.854954,5.615121,4.470849,,4.047432,,6.406118,2.626721,
每股指标,每股净资产_最新股数,23.252236,23.084555,22.679112,22.475566,21.895073,21.669935,21.226771,21.417796,20.735117,20.401817,19.691364,19.416808,18.795091,18.316061,17.631425,17.326209,16.773439,16.433852,15.832747,15.596943,15.159653,14.883449,14.503462,14.552828,14.069676,13.816403,12.002781,11.71086,11.341334,11.093419,10.728067,10.483296,10.4144,10.211214,9.868175,9.676738,9.389815,9.18663,8.850238,8.637365,8.322203,8.097323,7.774947,7.044448,6.747889,6.530791,6.232119,6.044547,5.775609,4.89093,4.71722,4.57381,4.369737,4.211389,4.113312,3.958343,3.777756,3.592097,1.966018,1.852531,1.726941,1.656408,1.56762,1.139334,1.054812,0.983639,0.926902,0.879738,0.845143,0.946858,0.873099,0.723561,0.670211,0.430979,0.396707,0.366181,0.339949,0.311964,0.288161,0.271264,0.259871,0.258424,0.252095,0.249346,0.221415,0.225298,0.219046,0.215331,0.204323,0.205189,0.223139,0.202063,0.194168,0.209121,0.203126,0.19643,0.186936,,0.255686,0.186936,0.244197,0.158637,0.149481,0.201873,0.18946,0.194387,0.174991,0.15344,0.130619,0.119547,0.100766,0.096058,0.07865,0.077961,0.062072,,0.028118,,0.029782,0.012187,0.007423
