商品,日期,今值,预测值,前值
美国NAHB房产市场指数报告,1989-12-01,46.0,,48.0
美国NAHB房产市场指数报告,1990-01-01,43.0,,46.0
美国NAHB房产市场指数报告,1990-02-01,42.0,,43.0
美国NAHB房产市场指数报告,1990-03-01,44.0,,42.0
美国NAHB房产市场指数报告,1990-04-01,40.0,,44.0
美国NAHB房产市场指数报告,1990-05-01,39.0,,40.0
美国NAHB房产市场指数报告,1990-06-01,36.0,,39.0
美国NAHB房产市场指数报告,1990-07-01,36.0,,36.0
美国NAHB房产市场指数报告,1990-08-01,32.0,,36.0
美国NAHB房产市场指数报告,1990-09-01,30.0,,32.0
美国NAHB房产市场指数报告,1990-10-01,31.0,,30.0
美国NAHB房产市场指数报告,1990-11-01,28.0,,31.0
美国NAHB房产市场指数报告,1990-12-01,25.0,,28.0
美国NAHB房产市场指数报告,1991-01-01,22.0,,25.0
美国NAHB房产市场指数报告,1991-02-01,20.0,,22.0
美国NAHB房产市场指数报告,1991-03-01,27.0,,20.0
美国NAHB房产市场指数报告,1991-04-01,36.0,,27.0
美国NAHB房产市场指数报告,1991-05-01,41.0,,36.0
美国NAHB房产市场指数报告,1991-06-01,40.0,,41.0
美国NAHB房产市场指数报告,1991-07-01,42.0,,40.0
美国NAHB房产市场指数报告,1991-08-01,41.0,,42.0
美国NAHB房产市场指数报告,1991-09-01,36.0,,41.0
美国NAHB房产市场指数报告,1991-10-01,37.0,,36.0
美国NAHB房产市场指数报告,1991-11-01,37.0,,37.0
美国NAHB房产市场指数报告,1991-12-01,37.0,,37.0
美国NAHB房产市场指数报告,1992-01-01,35.0,,37.0
美国NAHB房产市场指数报告,1992-02-01,44.0,,35.0
美国NAHB房产市场指数报告,1992-03-01,49.0,,44.0
美国NAHB房产市场指数报告,1992-04-01,46.0,,49.0
美国NAHB房产市场指数报告,1992-05-01,46.0,,46.0
美国NAHB房产市场指数报告,1992-06-01,47.0,,46.0
美国NAHB房产市场指数报告,1992-07-01,45.0,,47.0
美国NAHB房产市场指数报告,1992-08-01,46.0,,45.0
美国NAHB房产市场指数报告,1992-09-01,49.0,,46.0
美国NAHB房产市场指数报告,1992-10-01,48.0,,49.0
美国NAHB房产市场指数报告,1992-11-01,50.0,,48.0
美国NAHB房产市场指数报告,1992-12-01,54.0,,50.0
美国NAHB房产市场指数报告,1993-01-01,56.0,,54.0
美国NAHB房产市场指数报告,1993-02-01,55.0,,56.0
美国NAHB房产市场指数报告,1993-03-01,52.0,,55.0
美国NAHB房产市场指数报告,1993-04-01,53.0,,52.0
美国NAHB房产市场指数报告,1993-05-01,52.0,,53.0
