日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
2013-06-10,854,-0.11695906,-8.56531049,-7.87486516,-9.82048574,,
2013-06-17,853,-0.11709602,-7.58396533,-6.97928026,-8.47639485,,
2013-06-24,849,-0.46893318,-7.81758958,-7.31441048,-8.61141012,,
2013-07-01,846,-0.35335689,-7.03296703,-7.84313725,-7.13501647,,
2013-07-08,844,-0.23640662,-6.43015521,-8.65800866,-7.04845815,,
2013-07-15,846,0.23696682,-5.47486034,-8.63930886,-7.23684211,,
2013-07-22,857,1.30023641,-2.94450736,-7.25108225,-7.35135135,,
2013-07-29,857,0.0,-2.61363636,-7.15059588,-7.55124056,,
2013-08-05,862,0.58343057,-2.04545455,-6.70995671,-7.60986066,,
2013-08-12,865,0.34802784,-1.48063781,-7.28831726,-8.07651435,,
2013-08-19,865,0.0,-0.9163803,-7.58547009,-7.88072417,,
2013-08-26,870,0.57803468,0.0,-7.6433121,-6.0475162,,
2013-09-02,880,1.14942529,1.96987254,-6.58174098,-5.17241379,,
2013-09-09,888,0.90909091,3.85964912,-4.92505353,-4.31034483,,
2013-09-16,896,0.9009009,4.91803279,-2.92524377,-4.47761194,,
2013-09-23,900,0.44642857,5.50996483,-2.28013029,-3.84615385,,
2013-09-30,896,-0.44444444,5.53592462,-2.07650273,-3.7593985,,
2013-10-07,894,-0.22321429,5.67375887,-1.75824176,-3.97422127,,
2013-10-14,889,-0.55928412,5.33175355,-1.44124169,-4.71596999,,
2013-10-21,888,-0.11248594,4.96453901,-0.78212291,-4.82315113,,
2013-10-28,893,0.56306306,4.20070012,1.13250283,-4.18454936,,
