日期,纽约原油-多头仓位,纽约原油-空头仓位,纽约原油-净仓位,原糖-多头仓位,原糖-空头仓位,原糖-净仓位,大豆-多头仓位,大豆-空头仓位,大豆-净仓位,豆油-多头仓位,豆油-空头仓位,豆油-净仓位,豆粕-多头仓位,豆粕-空头仓位,豆粕-净仓位,白银-多头仓位,白银-空头仓位,白银-净仓位,铂金-多头仓位,铂金-空头仓位,铂金-净仓位,钯金-多头仓位,钯金-空头仓位,钯金-净仓位,纽约天然气-多头仓位,纽约天然气-空头仓位,纽约天然气-净仓位,黄金-多头仓位,黄金-空头仓位,黄金-净仓位,棉花-多头仓位,棉花-空头仓位,棉花-净仓位,玉米-多头仓位,玉米-空头仓位,玉米-净仓位
1989-03-15,0.0,0.0,0.0,0.0,0.0,0.0,66495.0,53745.0,12750.0,8761.0,5563.0,3198.0,4655.0,6076.0,-1421.0,20438.0,4602.0,15836.0,4660.0,1978.0,2682.0,1885.0,185.0,1700.0,0.0,0.0,0.0,6347.0,25675.0,-19328.0,0.0,0.0,0.0,102700.0,22920.0,79780.0
1989-03-31,0.0,0.0,0.0,0.0,0.0,0.0,38695.0,53100.0,-14405.0,4606.0,4513.0,93.0,3219.0,6559.0,-3340.0,19375.0,11191.0,8184.0,3491.0,2886.0,605.0,1472.0,118.0,1354.0,0.0,0.0,0.0,3422.0,33947.0,-30525.0,0.0,0.0,0.0,74955.0,95150.0,-20195.0
1989-04-14,0.0,0.0,0.0,0.0,0.0,0.0,48480.0,45025.0,3455.0,4939.0,4147.0,792.0,4438.0,7372.0,-2934.0,19359.0,10651.0,8708.0,7037.0,2239.0,4798.0,2958.0,691.0,2267.0,0.0,0.0,0.0,6079.0,29001.0,-22922.0,0.0,0.0,0.0,89805.0,86360.0,3445.0
1989-04-28,0.0,0.0,0.0,0.0,0.0,0.0,45630.0,33085.0,12545.0,4907.0,3293.0,1614.0,4214.0,5843.0,-1629.0,17135.0,11074.0,6061.0,6214.0,1865.0,4349.0,2502.0,650.0,1852.0,0.0,0.0,0.0,2448.0,32920.0,-30472.0,0.0,0.0,0.0,82235.0,35930.0,46305.0
1989-05-15,0.0,0.0,0.0,0.0,0.0,0.0,51160.0,34110.0,17050.0,6534.0,4085.0,2449.0,4230.0,7680.0,-3450.0,17893.0,13792.0,4101.0,5968.0,2297.0,3671.0,2439.0,427.0,2012.0,0.0,0.0,0.0,6010.0,30245.0,-24235.0,0.0,0.0,0.0,91930.0,37890.0,54040.0
1989-05-31,0.0,0.0,0.0,0.0,0.0,0.0,31555.0,55790.0,-24235.0,3580.0,8280.0,-4700.0,3415.0,8038.0,-4623.0,15244.0,9429.0,5815.0,5197.0,5501.0,-304.0,2062.0,277.0,1785.0,0.0,0.0,0.0,3414.0,28885.0,-25471.0,0.0,0.0,0.0,97185.0,88070.0,9115.0
1989-06-15,0.0,0.0,0.0,0.0,0.0,0.0,46020.0,47180.0,-1160.0,5326.0,7311.0,-1985.0,3606.0,7597.0,-3991.0,12541.0,7496.0,5045.0,4254.0,5369.0,-1115.0,2278.0,181.0,2097.0,0.0,0.0,0.0,5891.0,24023.0,-18132.0,0.0,0.0,0.0,102265.0,77605.0,24660.0
1989-06-30,0.0,0.0,0.0,0.0,0.0,0.0,44580.0,36330.0,8250.0,4766.0,9070.0,-4304.0,4300.0,5287.0,-987.0,11267.0,9083.0,2184.0,2992.0,3337.0,-345.0,2215.0,268.0,1947.0,0.0,0.0,0.0,8381.0,21462.0,-13081.0,0.0,0.0,0.0,74260.0,41880.0,32380.0
1989-07-14,0.0,0.0,0.0,0.0,0.0,0.0,41290.0,39000.0,2290.0,5124.0,7270.0,-2146.0,3919.0,3621.0,298.0,10808.0,7778.0,3030.0,3543.0,2937.0,606.0,2120.0,336.0,1784.0,0.0,0.0,0.0,7662.0,19453.0,-11791.0,0.0,0.0,0.0,69435.0,31095.0,38340.0
1989-07-31,0.0,0.0,0.0,0.0,0.0,0.0,29840.0,55360.0,-25520.0,3794.0,7150.0,-3356.0,2948.0,6070.0,-3122.0,12565.0,12069.0,496.0,2663.0,3958.0,-1295.0,1762.0,434.0,1328.0,0.0,0.0,0.0,3696.0,18587.0,-14891.0,0.0,0.0,0.0,65215.0,83865.0,-18650.0
1989-08-15,0.0,0.0,0.0,0.0,0.0,0.0,28280.0,41080.0,-12800.0,5213.0,7002.0,-1789.0,2740.0,5877.0,-3137.0,12261.0,10879.0,1382.0,2513.0,4940.0,-2427.0,1647.0,453.0,1194.0,0.0,0.0,0.0,6197.0,20394.0,-14197.0,0.0,0.0,0.0,83455.0,62320.0,21135.0
1989-08-31,0.0,0.0,0.0,0.0,0.0,0.0,36610.0,35540.0,1070.0,4530.0,4346.0,184.0,3300.0,6171.0,-2871.0,13863.0,13822.0,41.0,2768.0,5686.0,-2918.0,1652.0,491.0,1161.0,0.0,0.0,0.0,3477.0,28851.0,-25374.0,0.0,0.0,0.0,82450.0,38405.0,44045.0
1989-09-15,0.0,0.0,0.0,0.0,0.0,0.0,35100.0,50480.0,-15380.0,4392.0,3037.0,1355.0,4861.0,3743.0,1118.0,15299.0,14669.0,630.0,2846.0,5217.0,-2371.0,2128.0,612.0,1516.0,0.0,0.0,0.0,10113.0,23924.0,-13811.0,0.0,0.0,0.0,91958.0,50515.0,41443.0
1989-09-29,0.0,0.0,0.0,0.0,0.0,0.0,39365.0,63160.0,-23795.0,3715.0,3937.0,-222.0,2992.0,5173.0,-2181.0,17540.0,7600.0,9940.0,3369.0,2699.0,670.0,2126.0,319.0,1807.0,0.0,0.0,0.0,5134.0,16802.0,-11668.0,0.0,0.0,0.0,103615.0,54880.0,48735.0
1989-10-13,0.0,0.0,0.0,0.0,0.0,0.0,45830.0,72335.0,-26505.0,5101.0,8407.0,-3306.0,3035.0,4663.0,-1628.0,16530.0,12773.0,3757.0,3459.0,2288.0,1171.0,1998.0,467.0,1531.0,0.0,0.0,0.0,3906.0,20467.0,-16561.0,0.0,0.0,0.0,125710.0,27300.0,98410.0
1989-10-31,0.0,0.0,0.0,0.0,0.0,0.0,50820.0,46400.0,4420.0,4632.0,2409.0,2223.0,3354.0,4442.0,-1088.0,16866.0,8308.0,8558.0,4136.0,2340.0,1796.0,1911.0,254.0,1657.0,0.0,0.0,0.0,15567.0,12768.0,2799.0,0.0,0.0,0.0,180870.0,21890.0,158980.0
1989-11-15,0.0,0.0,0.0,0.0,0.0,0.0,67340.0,28860.0,38480.0,11457.0,387.0,11070.0,5640.0,3402.0,2238.0,20754.0,2214.0,18540.0,6559.0,2302.0,4257.0,2020.0,208.0,1812.0,0.0,0.0,0.0,22440.0,9204.0,13236.0,0.0,0.0,0.0,171220.0,13600.0,157620.0
1989-11-30,0.0,0.0,0.0,0.0,0.0,0.0,51740.0,38180.0,13560.0,6445.0,3173.0,3272.0,3856.0,3640.0,216.0,27449.0,2564.0,24885.0,5937.0,1148.0,4789.0,2490.0,197.0,2293.0,0.0,0.0,0.0,28985.0,11049.0,17936.0,0.0,0.0,0.0,109600.0,49350.0,60250.0
1989-12-15,0.0,0.0,0.0,0.0,0.0,0.0,66140.0,38100.0,28040.0,5655.0,4453.0,1202.0,2592.0,5070.0,-2478.0,26513.0,3309.0,23204.0,4426.0,1153.0,3273.0,2507.0,154.0,2353.0,0.0,0.0,0.0,30438.0,8513.0,21925.0,0.0,0.0,0.0,114185.0,40695.0,73490.0
1989-12-29,0.0,0.0,0.0,0.0,0.0,0.0,51850.0,55520.0,-3670.0,5854.0,4507.0,1347.0,3333.0,6572.0,-3239.0,17180.0,4373.0,12807.0,3227.0,1211.0,2016.0,2057.0,125.0,1932.0,0.0,0.0,0.0,22982.0,8581.0,14401.0,0.0,0.0,0.0,122100.0,38930.0,83170.0
1990-01-15,0.0,0.0,0.0,0.0,0.0,0.0,46335.0,64275.0,-17940.0,6162.0,3236.0,2926.0,2577.0,5650.0,-3073.0,17366.0,6257.0,11109.0,2644.0,2787.0,-143.0,2013.0,151.0,1862.0,0.0,0.0,0.0,21782.0,5238.0,16544.0,0.0,0.0,0.0,156200.0,19720.0,136480.0
1990-01-31,0.0,0.0,0.0,0.0,0.0,0.0,33770.0,73940.0,-40170.0,5604.0,4203.0,1401.0,1433.0,9080.0,-7647.0,16038.0,7111.0,8927.0,3680.0,531.0,3149.0,2043.0,132.0,1911.0,0.0,0.0,0.0,13694.0,7321.0,6373.0,0.0,0.0,0.0,156050.0,31155.0,124895.0
1990-02-15,0.0,0.0,0.0,0.0,0.0,0.0,39920.0,67435.0,-27515.0,8959.0,1202.0,7757.0,1144.0,9408.0,-8264.0,19825.0,4687.0,15138.0,5300.0,770.0,4530.0,2090.0,268.0,1822.0,0.0,0.0,0.0,20315.0,5565.0,14750.0,0.0,0.0,0.0,194825.0,28760.0,166065.0
1990-02-28,0.0,0.0,0.0,0.0,0.0,0.0,34440.0,54795.0,-20355.0,14454.0,1824.0,12630.0,2214.0,8758.0,-6544.0,19165.0,10279.0,8886.0,3006.0,1377.0,1629.0,1735.0,70.0,1665.0,0.0,0.0,0.0,11965.0,8989.0,2976.0,0.0,0.0,0.0,275645.0,15680.0,259965.0
